coin,px,sz,side,time,startPosition,dir,closedPnl,hash,oid,crossed,fee,tid,feeToken,twapId,usd
ETH,3276.3,1.25,B,2025-12-09 16:11:20.258,71042.6301,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228612,481947633828372,USDC,,4095.375
ETH,3276.3,8.1939,B,2025-12-09 16:11:20.258,71034.4362,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,8.053702,822251702848506,USDC,,26845.67457
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,71026.8042,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,381692603459992,USDC,,25004.7216
ETH,3276.3,1.6672,B,2025-12-09 16:11:20.258,71025.137,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638674,588202997773544,USDC,,5462.24736
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,71017.505,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,370224562390529,USDC,,25004.7216
ETH,3276.3,7.9592,B,2025-12-09 16:11:20.258,71009.5458,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.823018,207173269666990,USDC,,26076.72696
ETH,3276.3,4.5233,B,2025-12-09 16:11:20.258,71005.0225,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.445906,300054025374892,USDC,,14819.68779
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70999.2783,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,334919799971227,USDC,,18819.72246
ETH,3276.3,2.7829,B,2025-12-09 16:11:20.258,70996.4954,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735284,202923470450511,USDC,,9117.61527
ETH,3276.3,4.5233,B,2025-12-09 16:11:20.258,70991.9721,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.445906,263256091442465,USDC,,14819.68779
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70984.3401,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,766405411066536,USDC,,25004.7216
ETH,3276.3,2.7829,B,2025-12-09 16:11:20.258,70981.5572,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735284,653951835418480,USDC,,9117.61527
ETH,3276.3,3.0,B,2025-12-09 16:11:20.258,70978.5572,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.948669,217395921028325,USDC,,9828.900000000001
ETH,3276.3,2.7829,B,2025-12-09 16:11:20.258,70975.7743,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735284,451746257413296,USDC,,9117.61527
ETH,3276.3,4.5233,B,2025-12-09 16:11:20.258,70971.251,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.445906,607748705997251,USDC,,14819.68779
ETH,3276.3,1.25,B,2025-12-09 16:11:20.258,70970.001,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228612,679773101272241,USDC,,4095.375
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70964.2568,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,1066515163521909,USDC,,18819.72246
ETH,3276.3,5.4866,B,2025-12-09 16:11:20.258,70958.7702,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.392724,366940176095828,USDC,,17975.747580000003
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70951.1405,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,813888986221875,USDC,,24997.18611
ETH,3276.3,1.25,B,2025-12-09 16:11:20.258,70949.8905,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228612,92021575257728,USDC,,4095.375
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70942.2585,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,75298370596748,USDC,,25004.7216
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70934.6288,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,507700499236514,USDC,,24997.18611
ETH,3276.3,12.0,B,2025-12-09 16:11:20.258,70922.6288,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,11.794679,631816508371779,USDC,,39315.600000000006
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70914.9968,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,589136400076521,USDC,,25004.7216
ETH,3276.3,1.6672,B,2025-12-09 16:11:20.258,70913.3296,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638674,9438036305125,USDC,,5462.24736
ETH,3276.3,2.4417,B,2025-12-09 16:11:20.258,70910.8879,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.399922,741652316446150,USDC,,7999.74171
ETH,3276.3,15.2626,B,2025-12-09 16:11:20.258,70895.6253,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,15.001456,1115852134381579,USDC,,50004.856380000005
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70887.9956,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,184608475256800,USDC,,24997.18611
ETH,3276.3,1.6672,B,2025-12-09 16:11:20.258,70886.3284,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638674,358397100946345,USDC,,5462.24736
ETH,3276.3,15.2626,B,2025-12-09 16:11:20.258,70871.0658,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,15.001456,683049262410911,USDC,,50004.856380000005
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70863.4338,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,966223856291586,USDC,,25004.7216
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70855.8041,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,226087355407948,USDC,,24997.18611
ETH,3276.3,1.25,B,2025-12-09 16:11:20.258,70854.5541,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228612,984965544976446,USDC,,4095.375
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70846.9221,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,602158076908395,USDC,,25004.7216
ETH,3276.3,3.0,B,2025-12-09 16:11:20.258,70843.9221,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.948669,874213935247587,USDC,,9828.900000000001
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70838.1779,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,962410773788715,USDC,,18819.72246
ETH,3276.3,1.7667,B,2025-12-09 16:11:20.258,70836.4112,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.736471,900448502841963,USDC,,5788.23921
ETH,3276.3,4.5233,B,2025-12-09 16:11:20.258,70831.8879,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.445906,263621496365790,USDC,,14819.68779
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70824.2559,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,744201024870697,USDC,,25004.7216
ETH,3276.3,15.2626,B,2025-12-09 16:11:20.258,70808.9933,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,15.001456,732524755670342,USDC,,50004.856380000005
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70803.2491,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,322711503730716,USDC,,18819.72246
ETH,3276.3,2.4583,B,2025-12-09 16:11:20.258,70800.7908,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.416238,668400851446371,USDC,,8054.128290000001
ETH,3276.3,1.25,B,2025-12-09 16:11:20.258,70799.5408,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228612,43924904833731,USDC,,4095.375
ETH,3276.3,7.4457,B,2025-12-09 16:11:20.258,70792.0951,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.318304,46152988732029,USDC,,24394.346910000004
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70784.4654,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,319838114686634,USDC,,24997.18611
ETH,3276.3,3.0,B,2025-12-09 16:11:20.258,70781.4654,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.948669,831024213686442,USDC,,9828.900000000001
ETH,3276.3,1.7667,B,2025-12-09 16:11:20.258,70779.6987,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.736471,130432671871063,USDC,,5788.23921
ETH,3276.3,2.7829,B,2025-12-09 16:11:20.258,70776.9158,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735284,1024646138289990,USDC,,9117.61527
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70771.1716,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,481890323091765,USDC,,18819.72246
ETH,3276.3,1.7667,B,2025-12-09 16:11:20.258,70769.4049,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.736471,560955801783900,USDC,,5788.23921
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70761.7752,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,442029096626798,USDC,,24997.18611
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70756.031,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,187618852675174,USDC,,18819.72246
ETH,3276.3,2.4583,B,2025-12-09 16:11:20.258,70753.5727,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.416238,1068261368291962,USDC,,8054.128290000001
ETH,3276.3,2.7829,B,2025-12-09 16:11:20.258,70750.7898,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735284,33206774276511,USDC,,9117.61527
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70743.1578,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,785770321382813,USDC,,25004.7216
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70735.5258,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,651970705659792,USDC,,25004.7216
ETH,3276.3,7.6297,B,2025-12-09 16:11:20.258,70727.8961,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.499155,499254746796449,USDC,,24997.18611
ETH,3276.3,5.4844,B,2025-12-09 16:11:20.258,70722.4117,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.390561,942504781688373,USDC,,17968.53972
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70716.6675,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,2594050295665,USDC,,18819.72246
ETH,3276.3,1.6672,B,2025-12-09 16:11:20.258,70715.0003,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638674,131773226344438,USDC,,5462.24736
ETH,3276.3,1.7667,B,2025-12-09 16:11:20.258,70713.2336,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.736471,781059649280715,USDC,,5788.23921
ETH,3276.3,15.2626,B,2025-12-09 16:11:20.258,70697.971,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,15.001456,408692940979843,USDC,,50004.856380000005
ETH,3276.3,4.5233,B,2025-12-09 16:11:20.258,70693.4477,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.445906,491968877946347,USDC,,14819.68779
ETH,3276.3,1.6672,B,2025-12-09 16:11:20.258,70691.7805,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638674,190874706489752,USDC,,5462.24736
ETH,3276.3,15.2626,B,2025-12-09 16:11:20.258,70676.5179,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,15.001456,860625829253367,USDC,,50004.856380000005
ETH,3276.3,3.0,B,2025-12-09 16:11:20.258,70673.5179,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.948669,450467953809286,USDC,,9828.900000000001
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70667.7737,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,152783510325216,USDC,,18819.72246
ETH,3276.3,1.6672,B,2025-12-09 16:11:20.258,70666.1065,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638674,447388603681519,USDC,,5462.24736
ETH,3276.3,7.9558,B,2025-12-09 16:11:20.258,70658.1507,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.819676,440605018465214,USDC,,26065.58754
ETH,3276.3,1.7667,B,2025-12-09 16:11:20.258,70656.384,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.736471,814771296834340,USDC,,5788.23921
ETH,3276.3,3.0,B,2025-12-09 16:11:20.258,70653.384,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.948669,554800940377901,USDC,,9828.900000000001
ETH,3276.3,1.25,B,2025-12-09 16:11:20.258,70652.134,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228612,1075684759628161,USDC,,4095.375
ETH,3276.3,9.4414,B,2025-12-09 16:11:20.258,70642.6926,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,9.279857,359981783142809,USDC,,30932.85882
ETH,3276.3,5.4866,B,2025-12-09 16:11:20.258,70637.206,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.392724,500255732092694,USDC,,17975.747580000003
ETH,3276.3,2.4417,B,2025-12-09 16:11:20.258,70634.7643,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.399922,75735176118029,USDC,,7999.74171
ETH,3276.3,5.7442,B,2025-12-09 16:11:20.258,70629.0201,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.645916,884420698618217,USDC,,18819.72246
ETH,3276.3,2.7829,B,2025-12-09 16:11:20.258,70626.2372,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735284,808349729863862,USDC,,9117.61527
ETH,3276.3,7.632,B,2025-12-09 16:11:20.258,70618.6052,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501416,563523294087487,USDC,,25004.7216
ETH,3276.3,1.7667,B,2025-12-09 16:11:20.258,70616.8385,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.736471,33467397110706,USDC,,5788.23921
ETH,3276.2,5.7447,B,2025-12-09 16:11:20.258,70611.0938,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.646235,783699862199250,USDC,,18820.78614
ETH,3276.2,7.6323,B,2025-12-09 16:11:20.258,70603.4615,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501482,247873978661735,USDC,,25004.94126
ETH,3276.2,1.8,B,2025-12-09 16:11:20.258,70601.6615,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.769147,223576468370745,USDC,,5897.16
ETH,3276.2,1.25,B,2025-12-09 16:11:20.258,70600.4115,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228575,248813884517018,USDC,,4095.25
ETH,3276.2,7.632,B,2025-12-09 16:11:20.258,70592.7795,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501187,855575488380118,USDC,,25003.958399999996
ETH,3276.2,4.2269,B,2025-12-09 16:11:20.258,70588.5526,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.15445,740874965817781,USDC,,13848.169779999998
ETH,3276.2,1.6672,B,2025-12-09 16:11:20.258,70586.8854,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.638624,427943822911893,USDC,,5462.08064
ETH,3276.2,7.632,B,2025-12-09 16:11:20.258,70579.2534,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501187,49190122147138,USDC,,25003.958399999996
ETH,3276.2,9.4414,B,2025-12-09 16:11:20.258,70569.812,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,9.279574,1085317585704915,USDC,,30931.914679999998
ETH,3276.2,7.6323,B,2025-12-09 16:11:20.258,70562.1797,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501482,971203232224463,USDC,,25004.94126
ETH,3276.2,4.5237,B,2025-12-09 16:11:20.258,70557.656,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.446163,1006799045725696,USDC,,14820.545939999998
ETH,3276.2,5.7447,B,2025-12-09 16:11:20.258,70551.9113,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.646235,706824887182614,USDC,,18820.78614
ETH,3276.2,1.8,B,2025-12-09 16:11:20.258,70550.1113,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.769147,959683165904171,USDC,,5897.16
ETH,3276.2,2.7829,B,2025-12-09 16:11:20.258,70547.3284,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735201,401777402790082,USDC,,9117.33698
ETH,3276.2,8.1939,B,2025-12-09 16:11:20.258,70539.1345,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,8.053456,706195143155541,USDC,,26844.855179999995
ETH,3276.2,4.5237,B,2025-12-09 16:11:20.258,70534.6108,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.446163,856675243583985,USDC,,14820.545939999998
ETH,3276.2,7.6323,B,2025-12-09 16:11:20.258,70526.9785,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501482,62025153778796,USDC,,25004.94126
ETH,3276.2,2.4402,B,2025-12-09 16:11:20.258,70524.5383,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.398374,1104241372507430,USDC,,7994.583239999999
ETH,3276.2,7.632,B,2025-12-09 16:11:20.258,70516.9063,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501187,241738540499486,USDC,,25003.958399999996
ETH,3276.2,1.8,B,2025-12-09 16:11:20.258,70515.1063,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.769147,464797443874827,USDC,,5897.16
ETH,3276.2,7.6323,B,2025-12-09 16:11:20.258,70507.474,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501482,638970764989848,USDC,,25004.94126
ETH,3276.2,2.7829,B,2025-12-09 16:11:20.258,70504.6911,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735201,149175371166770,USDC,,9117.33698
ETH,3276.2,2.4583,B,2025-12-09 16:11:20.258,70502.2328,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.416164,782818520437468,USDC,,8053.882459999999
ETH,3276.2,5.4866,B,2025-12-09 16:11:20.258,70496.7462,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.392559,510688975542871,USDC,,17975.19892
ETH,3276.2,3.0,B,2025-12-09 16:11:20.258,70493.7462,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.948579,704929173158902,USDC,,9828.599999999999
ETH,3276.2,2.7829,B,2025-12-09 16:11:20.258,70490.9633,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.735201,701035823496313,USDC,,9117.33698
ETH,3276.2,4.2269,B,2025-12-09 16:11:20.258,70486.7364,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.15445,1032478177017901,USDC,,13848.169779999998
ETH,3276.2,4.5237,B,2025-12-09 16:11:20.258,70482.2127,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,4.446163,602516728987301,USDC,,14820.545939999998
ETH,3276.2,1.25,B,2025-12-09 16:11:20.258,70480.9627,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228575,1078914438434119,USDC,,4095.25
ETH,3276.2,2.4417,B,2025-12-09 16:11:20.258,70478.521,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,2.399849,1003632858892307,USDC,,7999.497539999999
ETH,3276.2,1.8,B,2025-12-09 16:11:20.258,70476.721,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.769147,954217479339174,USDC,,5897.16
ETH,3276.2,7.6297,B,2025-12-09 16:11:20.258,70469.0913,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.498926,157177174877591,USDC,,24996.42314
ETH,3276.2,7.6323,B,2025-12-09 16:11:20.258,70461.459,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.501482,410713183150301,USDC,,25004.94126
ETH,3276.2,5.7447,B,2025-12-09 16:11:20.258,70455.7143,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,5.646235,579728949100103,USDC,,18820.78614
ETH,3276.2,3.1252,B,2025-12-09 16:11:20.258,70452.5891,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,3.071634,498742395905140,USDC,,10238.78024
ETH,3276.2,7.6297,B,2025-12-09 16:11:20.258,70444.9594,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,7.498926,983516014375465,USDC,,24996.42314
ETH,3276.2,1.25,B,2025-12-09 16:11:20.258,70443.7094,Open Long,0.0,0x892cbb68b5f817bf8aa604310f7b5102033a004e50fb36912cf566bb74fbf1aa,263727305810,True,1.228575,1076160496145076,USDC,,4095.25
